x_0,x_1,x_2,y_0,y_1,y_2,f_res
6.5690864573824586,3.247101172645155,7.726214295771816,0.6159701651612809,1.0897607672794758,2.2408530863892158,59.710057497024536
6.240734611216923,1.044080203421741,6.177517686649283,2.449530225226777,1.0743743171746891,0.1460244058494096,20.044302761554718
8.477289155111244,4.989024017679364,8.519761578774252,0.4149035066309062,1.1103537865235449,0.7931220336725827,31.740844070911407
0.5368685404029677,1.3356078274912715,3.793354551763366,2.4420266592018054,2.215643161300645,2.847359914940732,30.88334083557129
6.21468873653088,8.827628575235838,7.372512434843078,1.4199146564520428,2.125400955724708,1.036907848504712,55.64008355140686
8.301577671118945,7.262261580884467,4.473317148054061,1.967005837615844,1.00575997624291,1.0764796747301055,35.24834305047989
4.281148597688772,2.940477060427713,6.961847730919126,2.992165857827461,1.0307098031889232,1.4246356770200754,37.00452649593353
3.0455162188751106,8.018490976450224,8.40451640258837,1.0938167379093169,2.445839456988264,2.567282890317004,99.2707132101059
5.416945247432229,3.2758874775396487,8.356934530191722,1.0173140021974227,1.6827449450901215,0.9637144795549776,34.79809194803238
6.575649835837499,6.774270194592679,3.949915998149993,0.793117398237778,1.2279760665460344,1.159334708884468,27.179491996765137
1.0103633501895772,4.457054251701551,0.9038686556818574,2.687283994729067,1.2972744047268558,1.919025677396874,19.422624588012695
0.9776545178240208,7.273096790061164,1.6254872774104436,1.7814816050881352,2.821939816812998,2.8631553789847666,48.20657193660736
5.7353515907298505,2.539754364255942,7.826227182613343,1.7947821395254748,2.937223562399753,0.9269515244406576,38.2153537273407
0.3809584928003376,6.576639759248773,0.1608198344740414,0.132310879878764,1.9176655403126164,2.682488454895996,23.347570180892944
0.4294204699806868,5.2056931160019975,5.402399040051016,0.43984652776119,2.928110637050426,2.905145148248667,65.67158138751984
2.873447843495644,2.9503497274739505,4.368846133470264,1.726743684142653,1.0126880462510872,2.8099187911597188,37.233052015304565
1.900849603543641,7.464960199463138,5.250294584500993,1.1989080604340308,1.292373781555648,1.4740602966065683,34.23711484670639
6.986212639061832,8.542696065196978,3.7059252644727394,1.8773116520733453,2.7229669818173727,2.70495357109902,73.12843787670135
7.175171921394235,7.364785583568938,7.60774994907459,0.3268997839983317,2.460794144037835,2.1557890431547206,85.79985618591309
1.5460948714042888,3.554643922069829,0.4428455779681848,0.5575152102828248,2.031527205140298,1.0537503188412334,14.103075534105301
1.259985303206396,4.590279076158766,2.549628598914447,1.814445312902676,2.93216934450616,1.1461261755883476,31.08482313156128
3.33038850953752,5.044883329315522,8.563308351765528,0.0679287228999859,2.7038725650471287,2.663896494676329,91.04513573646545
4.7667748648806265,2.728515739668208,1.9702698048516305,1.639670845444611,2.4315082221763493,0.4934290692723052,19.586019337177277
4.881285284957553,3.204319385914469,6.878870522338401,1.6629781579489933,2.712859927143128,2.6339909919194557,76.37343633174896
3.421116300605131,1.1668114036720585,0.3209306902588372,0.3303163123672249,1.7876718332036323,0.129540271517218,6.3805850595235825
3.88491250069606,2.85434981325045,0.7863944916453736,2.8854259588227418,1.267001012906055,1.1043455528290471,17.412500321865082
3.245955669503223,4.611968305337781,3.596707986959397,2.9027963943186643,1.4312219732441351,2.6560197123403717,40.22834235429764
2.470654375774056,5.4907960174811405,7.783427606273218,0.1280032131241,2.262551199211854,2.2003365163297413,74.78444349765778
5.586235133366062,2.6063934721041564,3.247899602051108,0.0299940088521825,1.2164912775530847,2.639960310998081,22.92448115348816
2.423727728441069,5.097790215867707,6.209262010775323,0.785771021025458,1.2109464881295753,2.5285278475157944,51.82403874397278
3.7675535766213737,8.825248951563932,5.900690856022193,1.849157905194939,1.009262689774164,2.6175978153706527,56.449238538742065
4.613404356613316,1.9282880039720969,1.1176722460749011,0.946585710630035,2.4889612521893114,1.4667983958210715,14.620341807603836
2.7354026968627174,5.140179159508686,1.8201771935584208,1.5643136251871108,2.541387605928741,1.4307323834602357,31.473135232925415
3.0082137672963443,1.3469328781240977,0.3814252432293824,1.545104870834619,2.784305319253716,1.453301068665216,12.948899537324905
2.184144756801976,8.655541954729326,5.737759072929423,0.7387919090839568,2.183458180463478,2.3820491597638487,66.8937817811966
2.3770855277832244,1.025282458477573,3.591562484019124,0.8066287651833497,1.1355533515381755,0.9501503915271108,12.054331928491592
