PS:PAN ratio,Feed rate(mL/h),Distance(cm),Mass fraction of solute,Mass fraction of SiO2 in solute ,Applied voltage(kV),Inner diameter(mm),wca,q,sigma
0.9607129143376312,0.3515949288689092,0.8679650207332867,0.7104050625810516,0.1694690071796946,0.8784530643810083,0.6638509131116124,148.49514770507812,49.643131256103516,5.378045082092285
0.7897089104018751,0.3615533727281893,0.8486880149460336,0.8018842061786038,0.1488397372374376,0.6245961014917061,0.7048525129090486,145.50259399414062,69.24532318115234,5.64874267578125
0.5081148244600147,0.47224299422047,0.6733288677620358,0.8318716912150925,0.074167807805684,0.8221575480977059,0.5644171847562418,150.68275451660156,103.11133575439453,-0.664024293422699
0.9245380010814944,0.8821183993167977,0.5607433255372856,0.6914827430946138,0.1184251703669105,0.9431987521235096,0.6864660997058813,138.0106658935547,16.21038818359375,4.357207298278809
0.917071829690334,0.8033510162586754,0.6204290109074175,0.8319737654460635,0.1406142802977978,0.7914143980071499,0.8532560976296508,145.62890625,33.880889892578125,3.520914316177368
0.6641771479749808,0.3857762667176078,0.8116905893122033,0.8517530976346512,0.2982515368905791,0.881268510690967,0.6577713834572742,148.45021057128906,93.75749969482422,1.4334112405776978
0.8378793963149999,0.7461927722781685,0.9373448539480188,0.9452435758641876,0.9424565335093564,0.5814540891439851,0.4910451950251295,144.08563232421875,-6.183506965637207,0.6813918948173523
0.7216108297033719,0.5344841412229264,0.7938610605565066,0.7190704836042843,0.4935264650027271,0.6650833664304671,0.7750201828846774,161.8377227783203,16.518688201904297,0.010014226660132408
0.5473382942939128,0.9182210416438352,0.5865046552543445,0.8346347113041499,0.5645540808733244,0.663872489238218,0.6467461939905462,148.85189819335938,14.226282119750977,-2.185652256011963
0.5345840503132744,0.7387024373201041,0.5363360643208415,0.762236953655234,0.3873402021287122,0.955047546170427,0.7792562768011599,169.09742736816406,126.73804473876953,-11.095693588256836
0.8827374669091737,0.4330651042379149,0.5271001988187336,0.8651180033114645,0.1309114605746286,0.9506745225549768,0.3619788243246185,141.6613311767578,95.85665130615234,0.010468097403645515
0.9613908564637582,0.5959279062443466,0.6624557400270064,0.8627871733884982,0.0603317981521416,0.5845633885897201,0.8662075060313643,140.5586395263672,35.92462158203125,3.3988571166992188
0.6726562853775582,0.3941565959328204,0.9133062989806422,0.7615525632165288,0.319222993137854,0.8798190565194253,0.4627368015282532,163.71023559570312,92.78939056396484,3.1334800720214844
0.7927092648845079,0.828557562567739,0.890437726255598,0.7373376905614032,0.7003149235357693,0.6790211210327008,0.5810972664310454,144.93539428710938,28.93177604675293,-1.522545576095581
0.926460181039246,0.411581359674716,0.938376523750839,0.7425053250589296,0.7815977611585385,0.6187380041091645,0.7764207850257413,163.41619873046875,-13.66603946685791,-0.2591446340084076
0.6321398898973108,0.7254253417971254,0.7079030308590997,0.8723753604980634,0.916069415330526,0.5775804734378011,0.8224468140407466,128.5194091796875,-46.42925262451172,-3.6416406631469727
0.5208573092034583,0.7306023827575125,0.6953023193606801,0.8235508970648278,0.60535400038833,0.984256259129336,0.5590906198365131,167.30508422851562,174.88369750976562,-10.810985565185547
0.8038131473847487,0.379315101081452,0.7171702355470958,0.7473423084957058,0.3318686044873305,0.865648900194325,0.4164773409047295,163.3756866455078,86.14892578125,1.0011365413665771
0.5497153658047491,0.8263303242176046,0.7722020337450135,0.7991736578288449,0.543544465783998,0.8486134035281516,0.7090104664242102,152.034912109375,78.10758209228516,-6.240121364593506
0.928428192507895,0.5792961613186477,0.7716034470825011,0.7625366796651417,0.334077051161945,0.8690038934567919,0.7635510054534641,152.89584350585938,33.256446838378906,-0.3992200493812561
0.9319411053358134,0.718262718848979,0.5414754082972781,0.8241680946645624,0.932409621278281,0.775597001804563,0.5780809709931437,125.55770111083984,7.798976898193359,-2.4817419052124023
0.4471945842452202,0.7220464787884637,0.8207660812092219,0.8008872567381784,0.886658739962809,0.6444407044895798,0.6247054573833388,131.231201171875,26.909576416015625,-1.9695428609848022
0.5648540538555846,0.7585471603242059,0.8217397546528721,0.8904224879864536,0.7043587328902009,0.7881873789424931,0.953327000992906,132.0980987548828,26.292097091674805,-6.059566497802734
0.5395843965829873,0.68411726878759,0.6548003067395718,0.6670076439059374,0.8514523112827119,0.7875243171669999,0.4841556052384075,150.1059112548828,105.69526672363281,-4.528801441192627
0.9056198199450296,0.4790689816053419,0.8147337253106419,0.676863177033318,0.4203803451632171,0.6666010634267208,0.9258774641676444,162.66250610351562,3.929736614227295,1.0585339069366455
0.6355347922277084,0.6955044129155594,0.5408488653446095,0.9016896689323094,0.2092385928788293,0.6097416162812591,0.3439561955011243,139.707275390625,63.117801666259766,0.4004944860935211
0.6875356163857615,0.8807107573479828,0.6322135461021836,0.9947650671033564,0.0146260600370697,0.7021487642271713,0.3261903365641814,138.3188934326172,68.71818542480469,2.0626606941223145
0.7550044471986098,0.7593654318130051,0.571013560765582,0.8386067617788857,0.7078695256965105,0.7416515118821037,0.4748698023654442,150.05531311035156,45.54571533203125,-1.911486268043518
0.5936383983899081,0.455705120187737,0.6287345566777082,0.935220339247206,0.6212701986154812,0.733371956821764,0.975579680428238,147.50942993164062,37.940242767333984,-5.725003242492676
0.9875560027724652,0.5451848559120324,0.5177197780133567,0.7823301932808961,0.5596268389602522,0.8750230015722966,0.3314179288263261,150.52288818359375,86.27874755859375,-0.8639482259750366
0.5124414507665958,0.7856766194767733,0.8809784489408538,0.7043203451442223,0.8869766835671351,0.7110689025952261,0.6821460212986188,125.35749816894531,30.831317901611328,-4.162844181060791
0.947553261832684,0.7320046687934758,0.6976217065534807,0.961432975113976,0.5441007717775298,0.9613205109049656,0.8193902915802448,143.15701293945312,36.078529357910156,-5.432480812072754
