PS:PAN ratio,Feed rate(mL/h),Distance(cm),Mass fraction of solute,Mass fraction of SiO2 in solute ,Applied voltage(kV),Inner diameter(mm),wca,q,sigma
0.7559099250109884,0.5133662140179607,0.8196162829689623,0.995066105013252,0.9344373994961436,0.688408943403621,0.4110231216402953,151.41488769643976,61.92561635084829,1.8021913457065821
0.7878751390045987,0.3571435738325659,0.6759887855915265,0.9186398890423736,0.2907286408161457,0.6481072279168976,0.9478044734401406,142.26869097844954,26.26073155669609,3.6597647121976484
0.5979247682453663,0.477933173783248,0.5992622917337949,0.7338799206454223,0.1669785506718124,0.887309428513234,0.383902284067968,162.61434179039696,91.24874074603152,-1.4223146673429736
0.9213659036181908,0.6558543211798578,0.9657286256817684,0.7459142997324585,0.6412804494687154,0.8087533827041968,0.4018127660100177,159.18570399716435,81.77256889573201,2.1066059732444797
0.7118459437769602,0.7392285074308951,0.9460535538921356,0.6987019893912447,0.9239923794689872,0.6462919221885662,0.501523724672571,136.30308765191373,22.645766966267416,1.74879823857203
0.8628723685023211,0.9733614984090696,0.8291908752322974,0.921025667057237,0.2442218080828708,0.7439764966376291,0.9006111969081846,148.99062191157094,10.223363287482613,-0.07086437540381008
0.7305969208945601,0.8519819840876114,0.939150435936223,0.8203047914963679,0.0873084218495752,0.7033074895852853,0.3572389350769305,148.24447691723117,66.87168051044932,1.887837188315872
0.7215174479121634,0.9381418918059892,0.5171100866804682,0.7544470011102337,0.3775927243232119,0.6795086418865651,0.7131558594189128,150.75980969756785,-1.6433992712157064,0.41068252039020514
0.7310868909626836,0.4722689248695947,0.8303920321458521,0.8830028850909891,0.3201835423079581,0.7795574202598965,0.8633923121472059,146.54264168867883,58.100331687823825,1.801631078636774
0.9560528948216058,0.5681517801669644,0.5425509792126502,0.7852043859990445,0.7946530927223002,0.7899378235695932,0.8063097161795263,138.39583758458096,-34.69031451903581,-2.3958083952799076
0.4304365878117968,0.905506199624156,0.7467161932257746,0.7209735693661612,0.0603679396042671,0.7900145311377073,0.8256094560675712,154.91485578016562,62.94600731159358,-0.9165300682271798
0.5419971867273012,0.6941121976637361,0.8927317547980237,0.9708326078166916,0.2610024992887019,0.5771335545772177,0.4903985160669151,151.7039473167014,58.95173752395197,1.6614164197202848
0.4571899183860881,0.8855610875742344,0.8755571049059541,0.7007522000773534,0.0950566848445082,0.8456652552270956,0.3477639463868849,147.96141555990405,63.17081087951857,-0.655162154119835
0.7050855933919591,0.5585823953634564,0.6913023262312092,0.8558187888010567,0.3768699949911471,0.7903934956111197,0.4912498245533555,160.3981995616811,85.62808577576074,-0.23935230857404233
0.6936163694883151,0.6015112091577461,0.7261209267779837,0.6835332789936894,0.0954428692721268,0.9559613561370152,0.5768628922323544,152.5993473255175,82.1743060578993,0.07761154760781586
0.7119139209383551,0.5974641232837467,0.6420864372535343,0.927297947482612,0.3852030783196786,0.7180197444053986,0.8121456193319627,151.19118268614952,37.36913207069089,-0.5654074470963593
0.4937981836441484,0.4683139452892502,0.6661831478211595,0.8773387036080307,0.6033890233388929,0.7520955191436102,0.9271670603893764,153.1203089599334,69.16919546362952,-6.625472227169758
0.6342383348622672,0.9059085282569064,0.8623494326268709,0.8477044641785563,0.8716015431458461,0.6627732497055682,0.9402411754992076,121.66677101795091,-61.34594277739653,-4.552439695620089
0.8102977179501131,0.6635797506503672,0.9968239107217144,0.914765950991524,0.8114736817341078,0.9283212316702912,0.8029046991181857,118.11748999679318,32.052887421351514,-3.1873715699851175
0.5122903389893144,0.9462709034064528,0.9831669564497268,0.8730075021733362,0.6691972491234339,0.6711820681712508,0.7654583805832839,120.4858527028528,-15.141211186326103,-2.0962324868947295
0.5292802942869999,0.6127422373051234,0.6669616769723155,0.9923608805657594,0.5563849738365266,0.9493928387309198,0.4501797365049486,172.43777193259862,162.52956504178763,-9.33404797036265
0.6451046207172657,0.863636120219123,0.763210573405722,0.8370210268603658,0.5493111836866461,0.9190796403510112,0.7451818687344901,147.72589449637113,79.5102571538971,-6.640292139375214
0.8573780775299311,0.9964756181898172,0.5111995254180429,0.7178964009174353,0.8281787022410486,0.7552676614521476,0.5231539306953811,121.25634950036869,-4.266188994080359,-0.9429226735263927
0.4466396474341723,0.8421846438517875,0.717091260107739,0.9163509340311085,0.5631842341524732,0.6817283965147556,0.516585859212393,153.1331745863903,62.33453386042387,-3.709287841674714
0.6892113068375776,0.5313628887366407,0.6257759660169593,0.9632126613837172,0.837916693811418,0.8857815103362525,0.8320244800403026,143.41634163543216,86.1400109439576,-10.437679791689973
0.9510172536159208,0.5400378165877948,0.5452504251146728,0.9678586190909056,0.926639217132354,0.8329978140281448,0.9121556998049428,127.91302168806405,-46.41422406937899,-5.957592059890889
0.6154788764335553,0.4243167378462947,0.5663117163707911,0.7308336129049753,0.7550097484272436,0.8060527740689511,0.4514799994328825,167.62101888802323,130.73937394179467,-3.2623569875893432
0.5245563270707638,0.3718085116631107,0.7056677889714785,0.8035094682573176,0.2983142671825816,0.9359690855843572,0.9836113405990976,149.69478310507,137.78789339601042,-4.772391843803071
