PS:PAN ratio,Feed rate(mL/h),Distance(cm),Mass fraction of solute,Mass fraction of SiO2 in solute ,Applied voltage(kV),Inner diameter(mm),wca,q,sigma
0.8037097091280182,0.607620135732716,0.956897301638442,0.8377804395605992,0.3529065060640501,0.6345430585456988,0.3224848905731007,155.69138025766787,88.73156881045934,1.2666909001520417
0.4627533710300439,0.6712619746306818,0.9577198924847148,0.8115949541667027,0.8331085454551537,0.585907737268027,0.878606594410472,130.28912577267562,3.8211038553103878,-3.266494255512942
0.4494486200859171,0.7630536232137044,0.5289918792825042,0.7080513541496284,0.9637662614066568,0.7576482892653404,0.4765086911020576,130.125316552176,42.301867658438454,-5.087937956301072
0.9084373574148504,0.5005125645567059,0.8539073096271016,0.7605228532421795,0.0307682350027016,0.707084727435721,0.3920680139924818,161.5822720580199,97.37914319444681,3.16821219736324
0.7672026416436252,0.5706887548296258,0.6829767931094317,0.7857991451022248,0.2095345556022672,0.5771255392177832,0.9595421956112478,147.63069704837457,-20.777337267974982,0.45501559485743354
0.5641285091877682,0.7122264294795725,0.8212961624758515,0.7876985787751791,0.0394956816248187,0.7781068119944571,0.3647835430391873,150.2921583671485,121.23492773595892,0.38415393341773535
0.8594557034555635,0.829328178049738,0.9563444082607996,0.7353863991427678,0.9242106808338518,0.97053594002328,0.5508168879133055,133.71551312175518,83.58618956022269,-2.8966597580854563
0.5859729309800092,0.539091693316077,0.7586450339919844,0.8959911310251465,0.8283425734023431,0.7725543424251432,0.5398221475112043,138.83281627082977,71.73365500703603,-3.1153691180655083
0.6735399118679118,0.6326897981140557,0.942586676205574,0.6894110490074485,0.6326413473817543,0.693580552572187,0.498909818183901,142.14646393702898,69.09023439968007,-0.6914502416528548
0.6909391943292889,0.5166075643522531,0.8555410737789187,0.7126988595876359,0.8819208340498927,0.8981116911650959,0.4082511753500739,138.48330127210744,112.08584895910906,-2.1269126771192153
0.97348937772682,0.5604392044507092,0.8469496923410613,0.969016322800948,0.3788397945722972,0.7243897989114941,0.6720819204553745,153.86182663348222,44.87468840561071,0.5676544272384102
0.9379590851501802,0.5915895724340912,0.8236366384768936,0.7699685323962772,0.7462513171354922,0.7185564527677746,0.7430420668925974,143.37568132937292,14.033994587467502,-0.8531193251118127
0.5943442861393755,0.6554768415522914,0.9501613249201794,0.894519528408407,0.4826144000934558,0.7548558029281733,0.92996047130041,136.25329769398783,38.98464827934779,-1.961218020894347
0.5942889689260484,0.3874855258113973,0.5068878857782807,0.9392386632914764,0.4275643318952536,0.9815620229744184,0.9800832365788252,137.24848076552541,61.21202803302489,-2.9660633347470076
0.674672652086788,0.5862244060006452,0.7334257588545072,0.900819547062093,0.48120214118596,0.6621274195735084,0.3887613505717469,150.45746593845317,72.16774393245318,-0.8521626536602518
