PS:PAN ratio,Feed rate(mL/h),Distance(cm),Mass fraction of solute,Mass fraction of SiO2 in solute ,Applied voltage(kV),Inner diameter(mm),wca,q,sigma
0.9132415996480108,0.830353018021375,0.8635122066002171,0.9015268196706978,0.2982905518141323,0.9151500169011936,0.6459640290023068,140.14416699135808,40.08454060060732,-0.8161026769071098
0.6682304761970839,0.4082163648223783,0.8284085081942406,0.983635683967608,0.9326274520760522,0.8439397195833316,0.734505254177463,145.20789826917917,55.73053506806256,-4.083670853612849
0.7034308996477544,0.5141238612154333,0.829313872462961,0.7991802440433919,0.3039927899551665,0.5778369846977842,0.3968277363573045,157.37264556103068,71.9861897706544,5.666068940574449
0.885616551492366,0.6113883029334084,0.5826376318258498,0.7511656855667743,0.4789108280548815,0.8902483961151904,0.4021217941085064,151.76603897302255,89.2479680701745,0.28902462842395094
0.9511853661168322,0.624708539786897,0.7049484058226856,0.926837916472926,0.3556929563086174,0.8922616293376665,0.724335423146341,143.42565812684109,31.883215305097966,-1.018045886488945
0.5812452043044651,0.7635621514917796,0.7960689512619228,0.9340674014157072,0.9498787393883612,0.8696123789895107,0.7158465588550529,138.38658830084782,51.52918580584336,-7.135416207063435
0.5987338830052991,0.8201919594935402,0.947955071220178,0.8315146719023014,0.4031923095771445,0.670683315339766,0.7205859573714393,141.84961125593182,29.751917720546423,0.017784638539915944
0.6737116457354029,0.5513842556573276,0.6595002486758629,0.7434106367953061,0.0591128931811117,0.7780222071967069,0.4356657663812495,158.83743070436196,111.7095938349796,3.493168108519053
0.923080705450302,0.4174820834317763,0.8286437253074674,0.8682652412668278,0.9537059432182718,0.9928833010596692,0.412495225912819,148.61720587844985,94.0830960885671,-1.5297731305202924
0.8586751127532034,0.518375056778171,0.8049499943861272,0.8573203876895221,0.0521698013175578,0.9484778207906376,0.9262098139318908,144.45306741426242,42.59695080087912,0.3790586966865052
0.9876303815013372,0.9111362786310252,0.8780118757204993,0.701640477739211,0.296652800918028,0.6886739824203245,0.897402860405832,132.81813487861592,-46.104022467439165,2.020210835713045
0.4757102259776939,0.7164444033504681,0.5416398349784829,0.7611400167460829,0.7048912741830022,0.79181860604256,0.391957498346692,152.87311404673457,116.37416435469625,-3.6971466781499536
0.5257572103336912,0.6162234498626232,0.5295987161729104,0.6729731272982526,0.3667038742773252,0.8686459792280706,0.6643475491836107,151.60483904058685,102.31232404251692,-2.428402937032287
0.4848589346259483,0.7522409589414727,0.564070185550987,0.682707010224848,0.6155104547819642,0.8406061801420477,0.6439816529855912,146.8188511323678,88.70956385633671,-4.519010103217375
0.6086981177859736,0.9935017887924618,0.956141209911286,0.7243286689644391,0.9617310912923293,0.6103213829732945,0.9197336396645862,128.1334650712499,-37.851297162177296,-3.965185860237506
0.7471094742953772,0.5168150933015989,0.9182932857553786,0.8406937884762941,0.448323359004993,0.7430656574138786,0.4373637784667684,153.0760646359161,81.8661155791291,3.2362459475091994
0.5987928310523047,0.7045823269965162,0.9695713960709256,0.6865329751897592,0.7318483339362312,0.637016923392517,0.9315005571114936,136.7799155985756,-6.071911329677397,-0.6975358133864559
