PS:PAN ratio,Feed rate(mL/h),Distance(cm),Mass fraction of solute,Mass fraction of SiO2 in solute ,Applied voltage(kV),Inner diameter(mm),wca,q,sigma
0.5640993154247838,0.959440615133556,0.6289265270893183,0.9010864505191718,0.0251182244771296,0.8246042239556435,0.3813037886357231,153.099444572063,109.4030365379008,-1.3057701747026644
0.7134171303559136,0.9233377931457972,0.7768200472207041,0.9965620683664488,0.0830465602313572,0.5895250971259446,0.6238424031355476,143.51972292353767,5.544677776245699,2.785148833671727
0.5368291417134021,0.7507538234403879,0.7950913758182961,0.7931119701714802,0.9632014732424496,0.7548175540901323,0.6799793667747611,140.26954450287843,46.26367244132289,-5.79657320066485
0.9156936424739824,0.8724376308954799,0.976223034210408,0.9574054804089948,0.0246682175775731,0.6019714053332184,0.9417840662485218,136.04620314678266,-48.97144122768914,4.767925138107392
0.53948057311091,0.7239488474974409,0.8056182330327448,0.8982444398063313,0.5606789240212382,0.994056246173538,0.5903202780226671,146.2003937653835,128.65942070552688,-6.3687102459056
0.5436176749525647,0.6523495720268353,0.6825778592579915,0.8350889939873288,0.4211981700970148,0.963748843696408,0.4982439393767565,153.38421446988286,142.31155407801063,-4.890998006528444
0.7210797256576671,0.7640434224923184,0.66393380335955,0.8012119969600351,0.5182698978268371,0.8976883113851115,0.5971938287330474,146.83207444963398,80.18005519733094,-4.128224308782851
0.9477662833987822,0.5958551097773636,0.820449738121498,0.7884615273486842,0.908130676017034,0.862473686366708,0.709825217538508,139.55514443216873,27.87917148254818,-2.959085859108861
0.9207224445506416,0.9133419028667008,0.5210630732918003,0.6714232335449436,0.9747783258164832,0.7082017147989235,0.3258649863234216,144.15380376135326,13.124578821232118,-2.507389156540849
0.7482351245384493,0.7539145473764376,0.9620507566317738,0.6794898962925044,0.3332558052010423,0.844046813641631,0.8695223638500648,142.9312772202855,39.3128728383767,-0.706438500832669
0.9440096972146048,0.8604496811524311,0.6908777333148247,0.8100050779096961,0.5824651199019274,0.971917078495577,0.4930727267654354,143.40601900431008,70.45643353225911,-3.5180588035434712
0.987528929897598,0.605510256246486,0.7797454292642954,0.9480357592995396,0.4092270832150473,0.966945302763844,0.8258128854068917,141.12512676097998,50.3249452106459,-2.359111352290795
0.6866557304500491,0.9793999426885583,0.8706036078207073,0.7565351727369836,0.7569439874663932,0.663965463433215,0.7989311050126068,134.04828739793746,-19.400827879968087,-2.7895054793106544
0.5493868958983509,0.9731147561842028,0.5515088090529642,0.9330890288927218,0.1139650976392369,0.7920612432300548,0.7721791927077286,144.84495133762516,55.5910452017998,-4.358002151144805
0.6295670700784712,0.4332227023910567,0.5843773101907811,0.9322920635354124,0.9712668869275636,0.941537860705118,0.6795041312982084,146.1294254663454,103.10681532648964,-8.512514457004272
0.630427547207016,0.4992142847291099,0.5480475743564376,0.8318111528037585,0.6117094173293901,0.9723780186149464,0.4915255085405426,154.88333857381284,139.45547179500753,-5.85976909462904
0.429814108749208,0.7373726308431523,0.865296209220968,0.9444825625521742,0.8637323204501873,0.8424426462099428,0.6981917407506169,139.48195585684613,82.80568248851611,-7.300197023018104
0.7377550009278644,0.3731538034245693,0.8539351477375727,0.99773787419281,0.8168324801845958,0.6685019441754023,0.7396556855057179,142.6703477739848,24.835572070326236,-0.7008172061943783
0.8649392793126218,0.8924623244295702,0.7655158774964705,0.919092602326042,0.7042970616611214,0.7412630623258594,0.6628382303151564,135.77677382778944,-0.983051894001503,-2.2911108060883767
0.447402048677194,0.9271949752607492,0.6081722001559245,0.7520127694908987,0.0464189024395862,0.5999138988944409,0.6361803530022938,152.2175519057533,44.76138003827091,0.03485793849844817
0.9732815799624472,0.4922015865118188,0.8956358101083932,0.937395822661433,0.5273123667069609,0.6648146744177148,0.46499742301607,147.10367303493663,24.589230311522943,4.653182950534127
0.7475135562162238,0.9266065860476532,0.8450957869877962,0.673175117207561,0.0145885471833676,0.6595132298073635,0.3358499386679965,154.11851648508716,53.57470932918837,5.443027252073875
0.8956474522889388,0.665980329727339,0.942397568058581,0.8473347831259631,0.0051768136937724,0.8757315569072625,0.4043644520003631,153.46519146298218,97.0606169540369,4.444574924741921
0.7703211487093106,0.4289275878440772,0.5468817758141231,0.7098827195208269,0.3325966864732994,0.944251177952159,0.7572566243005807,155.58216986317572,99.67692045667121,-3.2237583508476004
0.7975330086569792,0.8292502028818161,0.666013771304312,0.930699887719211,0.5072311177470955,0.7728005170067312,0.7708618634143952,139.19400723215702,15.289441434576993,-3.113194577436794
0.5421645267680106,0.7326765140545113,0.9561221880926372,0.7840144105157116,0.4391154628797933,0.6534462997211384,0.8312548731986379,142.7208583882733,22.77351330736673,-0.2670831427704133
0.6396928288413736,0.358641943047981,0.9958747266889324,0.7035659751656432,0.8516053798856194,0.9973262451393056,0.796660569956686,146.6155397900812,110.92094931397953,-5.041096006245589
0.5773806633460274,0.4468410650359761,0.7863300884164294,0.8370476508338317,0.6818103546102279,0.6118574509107326,0.3972136292497716,154.02654281525105,71.15695277283561,1.205140560946857
0.536105805233001,0.418861293439693,0.9681381359280512,0.7922302697054926,0.0533776359413661,0.6926747828265726,0.7526137040588166,155.49248358801242,78.9145870234706,3.4842261710411133
0.6514231414024295,0.7185662968786425,0.8730884676117496,0.6712310691201594,0.0062540656196672,0.8628938133836237,0.3807388530168201,158.88485634135887,126.09378049029097,2.506506953113096
0.9286234947576366,0.8503668303274018,0.765379588304657,0.9509496385101176,0.9863724861980456,0.958736226467442,0.9172953113165764,127.68842008224374,7.478625262753235,-8.195618775549454
0.7685818343570552,0.6870940723998781,0.580069988219496,0.770695154475553,0.6349826638096865,0.7089472410272515,0.3653892101198723,151.7216919920384,57.173425315858715,-0.6082213124136087
0.5493687734937249,0.7642945314088212,0.7620480072408198,0.8318197886543268,0.0094693829244899,0.6367058535010026,0.9170727519302287,147.0389440612736,21.03667313258747,0.6814815047682091
0.5516307356459011,0.7591921159809223,0.8319247778286758,0.8529894722152451,0.3769729236294121,0.8358621251980572,0.5011772253767914,149.4576921046721,102.83071009722141,-2.0093490895372077
0.681347266838199,0.7797095888358898,0.903329967086669,0.8470584574500042,0.3322642978019446,0.5749459432774725,0.4987633429703477,147.13497705123322,22.993554717166845,3.779417506355234
