d,b,dia_top,area_top,n_top,c_top,dia_bot,area_bot,n_bot,c_bot,dia_side,area_side,n_side,c_side,n_circle,elastic_modulus_concrete,poisson_ratio_concrete,yield_strength_concrete,density_concrete,elastic_modulus_steel,poisson_ratio_steel,yield_strength_steel,density_steel,A_total,A_concrete,A_reinf_meshed,A_reinf_lumped,cx,cy,Ixx,Iyy,Ixy,Zxx_plus,Zxx_minus,Zyy_plus,Zyy_minus,M_cr,d_nc,I_cracked,cx_cracked,cy_cracked,is_cracked,M_ult,Mx_ult,My_ult,N_ult,d_n_ult,k_u,EI_initial,M_yield,kappa_yield,M_u_curve,kappa_u,row_id
700.0,900.0,17.88888888888889,122.22222222222224,3.0,40.0,7.333333333333334,42.23696789826278,1.0,20.0,,,,,12.0,50000.0,0.2,105.0,2.5e-06,205000.0,0.3,500.0,7.7e-06,630000.0,629591.0963662384,0,408.9036337617766,449.99999999999994,350.47439704957446,1292091712869268.5,2132344834166878.0,-1.0,3696701191450.431,3686693589450.7085,4738544075926.395,4738544075926.396,249330626.82184985,18.807382244397907,3912270433195.1875,450.00000000000006,681.1927295233525,1,22968774.39328576,22968774.39328576,-3.112671896591853e-08,-33.80186989172216,3.0305602804441074,0.004480867837630652,1292090952835386.5,1227486405.0363958,9.5e-07,196921298380.92535,0.00015327384721215424,0
500.0,1000.0,5.222222222222222,21.419068431419294,9.0,10.0,20.0,122.22222222222224,5.0,30.0,1.0,0.7853981633974483,1.0,30.0,28.0,20000.0,0.225,105.0,1.975e-06,195000.0,0.29,500.0,7.75e-06,500000.0,499194.5464908456,0,805.453509154478,500.00000000000017,248.57545497746904,214931239776827.62,847780371028738.0,-1.5,854853847931.064,864651901356.5079,1695560742057.4766,1695560742057.4753,146190750.13774264,67.10667489775543,20520031496253.625,500.0000000000003,432.89322802244516,1,141002820.9090922,141002820.9090922,2.971501089632511e-08,37.296552760155635,5.373992219294925,0.011682591781075924,214930016799058.56,118211509.14558174,5.5e-07,43820110441.35047,0.00021068369263041177,1
100.0,700.0,1.0,0.7853981633974483,6.0,40.0,15.77777777777778,300.0,9.0,20.0,5.75,25.967226777328133,7.0,30.0,4.0,35000.0,0.175,60.0,1.975e-06,190000.0,0.32,600.0,7.9e-06,69999.99998593499,67056.53706170096,0,2943.4629242340156,350.00000000000057,46.774709271912045,2227879836352.7275,120796818241103.69,-0.0859375,41857541891.77279,47630009272.77932,345133766403.15393,345133766403.15283,3478581.5307856645,38.342714778026284,1069734602378.4814,350.0000000000003,61.65730584321384,1,65373997.122433975,65373997.122433975,-1.4802208170294762e-07,34.36353667575304,40.800779881276085,0.5617450115249263,,,,,,2
600.0,1000.0,7.333333333333334,42.23696789826278,2.0,30.0,11.555555555555555,122.22222222222224,4.0,50.0,,,,,32.0,20000.0,0.175,75.0,1.8e-06,210000.0,0.3,400.0,7.8e-06,600000.0,599426.6371689741,0,573.3628310259616,499.99999999999994,298.47956383633897,366651760846505.75,1013674686466398.5,-3.0,1216009652650.8484,1228398206342.685,2027349372932.7969,2027349372932.797,175530968.6882407,69.40749548473339,25396746549416.062,499.99999999999983,530.5925046026222,1,107133358.07249981,107133358.07249981,5.587935447692871e-08,24.74228961744666,4.284604257875637,0.007872894715715662,366650702487947.06,73330140.51600027,2e-07,67531955783.17508,0.00018779799147099964,3
700.0,500.0,5.222222222222222,21.419068431419294,4.0,10.0,9.444444444444445,70.05557692032795,5.0,10.0,20.0,300.0,5.0,50.0,32.0,20000.0,0.2,105.0,2.15e-06,205000.0,0.31,500.0,7.9e-06,350000.0,346564.0458385916,0,3435.9541614082236,249.99999999999977,347.93167791158857,308855046435919.25,167461108367222.2,1.625,877258836023.1953,887688779273.5017,669844433468.8882,669844433468.8894,150085703.0757208,170.25070076455637,70977651596688.75,250.00000000000003,529.7491259990122,1,610930493.5695885,610930493.5695885,2.644956111907959e-07,13.16406899454887,43.892807869454735,0.06405111809745026,308839933984910.44,77209983.51991718,2.5e-07,42281896567.07833,0.00014825579124967816,4
800.0,200.0,11.555555555555555,188.88888888888889,3.0,20.0,5.222222222222222,21.419068431419294,8.0,40.0,,,,,12.0,35000.0,0.25,120.0,2.15e-06,195000.0,0.28,450.0,7.9e-06,160000.0,159261.9808041747,0,738.0191958253504,99.99999999999996,404.2201485914192,314765215071153.4,19039758880348.656,-0.09375,795303788080.4285,778697489890.1296,190397588803.48648,190397588803.48663,80427634.07211816,72.89769796992614,16761904051224.5,99.99999999999999,727.1023809628924,1,61539785.579309225,61539785.579309225,6.123445928096771e-08,-25.43573328195089,16.110876874167086,0.021271604466549132,314763497401029.75,173119923.41371375,5.5e-07,39479553298.50558,0.00013335825883292325,5
900.0,500.0,13.666666666666668,144.44444444444446,8.0,30.0,5.222222222222222,21.419068431419294,10.0,30.0,,,,,32.0,27500.0,0.15,60.0,2.325e-06,205000.0,0.31,600.0,7.9e-06,450000.0,448630.25374433235,0,1369.7462556675289,250.00000000000003,455.4585291042341,876576194423051.0,262541302933926.88,-2.5,1971865960349.4827,1924601557351.5408,1050165211735.7076,1050165211735.7074,178894794.71297702,65.35630245142131,29693612140887.75,249.9999999999995,834.6437394422115,1,120166124.05506034,120166124.05506034,-4.00003045797348e-07,32.88554919597118,23.91993728527245,0.027576946846867484,876573395967363.1,175314679.26234937,2e-07,99745814350.88913,0.00011993120175735896,6
400.0,300.0,5.222222222222222,21.419068431419294,6.0,30.0,1.0,0.7853981633974483,4.0,50.0,,,,,4.0,20000.0,0.15,60.0,2.325e-06,210000.0,0.32,400.0,7.8e-06,120000.0,119868.34399506307,0,131.65600493686642,149.99999999999997,201.6486585763571,32690952589319.64,18160348555957.594,0.140625,164813367808.27524,162118373710.58313,121068990373.0506,121068990373.05064,20720098.129345518,15.177548986693363,88980522236.10352,149.99999999999997,384.8225566489968,1,2020803.9684834296,2020803.9684834296,6.501068128272891e-09,6.4489932534122545,4.099368340621009,0.011729237026097307,32690906587640.14,8172726.632916962,2.5e-07,9539420948.613407,0.0002985175155481846,7
500.0,300.0,20.0,122.22222222222224,6.0,50.0,20.0,211.11111111111111,10.0,30.0,1.0,0.7853981633974483,3.0,10.0,16.0,20000.0,0.175,60.0,1.975e-06,210000.0,0.28,450.0,7.850000000000001e-06,150000.0,147150.8431599781,0,2849.156840021779,149.99999999999994,233.68726198782124,84290715772235.56,26386117301706.75,0.03125,316510266844.1674,360698803414.5756,175907448678.04492,175907448678.04507,46100355.13451261,186.1193758897815,48386234428713.81,149.99999999999986,313.8803663746972,1,406310745.39391875,406310745.39391875,-1.639273250475526e-08,-6.405823095226594,70.80403404644468,0.15392181314444497,84281770601519.9,21070442.44818867,2.5e-07,14492197301.182184,0.00023676994294286732,8
500.0,700.0,11.555555555555555,166.66666666666666,10.0,30.0,5.222222222222222,21.419068431419294,5.0,40.0,5.75,25.967226777328133,7.0,20.0,20.0,42500.0,0.225,105.0,2.15e-06,200000.0,0.32,550.0,7.850000000000001e-06,350000.0,347862.6968134605,0,2137.303186539357,349.9999999999995,253.4796300344573,323123973495709.5,625672620840796.5,2.25,1310739447376.5962,1274753215679.6384,1787636059545.1301,1787636059545.1355,101425177.29740983,39.39717105064975,8284682410125.3125,350.00000000000006,460.60282938966,1,95168479.82501301,95168479.82501301,2.9709190130233765e-07,-32.22938672367309,19.989082254230716,0.04370259692771138,323119366301369.9,371587270.58494,1.15e-06,71472643244.24246,0.00023262737679699517,9
