d,b,dia_top,area_top,n_top,c_top,dia_bot,area_bot,n_bot,c_bot,dia_side,area_side,n_side,c_side,n_circle,elastic_modulus_concrete,poisson_ratio_concrete,yield_strength_concrete,density_concrete,elastic_modulus_steel,poisson_ratio_steel,yield_strength_steel,density_steel,A_total,A_concrete,A_reinf_meshed,A_reinf_lumped,cx,cy,Ixx,Iyy,Ixy,Zxx_plus,Zxx_minus,Zyy_plus,Zyy_minus,M_cr,d_nc,I_cracked,cx_cracked,cy_cracked,is_cracked,M_ult,Mx_ult,My_ult,N_ult,d_n_ult,k_u,EI_initial,M_yield,kappa_yield,M_u_curve,kappa_u,row_id
200.0,600.0,5.222222222222222,21.419068431419294,7.0,40.0,20.0,211.11111111111111,9.0,40.0,10.5,86.59014751456867,10.0,10.0,20.0,42500.0,0.2,105.0,2.15e-06,195000.0,0.31,400.0,7.75e-06,119999.9999935802,116280.35440673462,0,3719.6455868455323,299.99999999999966,97.87582304102949,17980846718106.258,183961155358977.25,0.5,176068461490.0765,183710809875.57773,613203851196.5901,613203851196.5916,14616869.55082285,59.406618223798084,5511636540602.453,299.9999999999993,140.59338011063443,1,157882186.00663036,157882186.00663036,8.158385753631592e-07,-25.252304925648787,32.24555085690784,0.21435554845911417,17972510498293.598,9884880.828233585,5.5e-07,14757146466.664543,0.0008792777257776557,0
200.0,900.0,9.444444444444445,70.05557692032795,1.0,10.0,13.666666666666668,211.11111111111111,3.0,10.0,20.0,300.0,1.0,10.0,16.0,27500.0,0.2,75.0,2.5e-06,195000.0,0.31,400.0,7.8e-06,180000.0,178696.61109332496,0,1303.388906675044,450.0000000000001,98.50708902473731,17311921074237.812,365981545141883.0,-0.125,170572712004.0662,175742895720.839,813292322537.518,813292322537.5176,18263737.467466332,43.48611626395307,3462487364818.508,450.00000000000017,156.51388418193167,1,67986399.5761508,67986399.5761508,-1.4901161193847656e-08,-26.99171191174537,10.572637858841697,0.057721407821146535,17306976909256.225,5192093.088208578,3e-07,9640944102.4331,0.0005876984511740589,1
600.0,600.0,3.111111111111111,7.601878519797524,1.0,50.0,15.77777777777778,188.88888888888889,6.0,30.0,,,,,4.0,42500.0,0.15,105.0,2.15e-06,205000.0,0.28,550.0,7.850000000000001e-06,360000.0,358859.06482516555,0,1140.9351748345084,299.99999999999983,296.9025522604033,471583074942290.5,464907310022319.75,0.5,1555879399378.6665,1588342947381.2026,1549691033407.7317,1549691033407.7334,126375805.97224782,92.4858087167006,57970451022459.5,299.99999999999994,507.5140637288868,1,346707848.1592473,346707848.1592473,-1.4901161193847656e-08,22.464343019964872,13.955142877393033,0.02482630676445218,471579582207369.0,0.0,0.0,86884490061.27802,0.00019031644866210952,2
600.0,700.0,17.88888888888889,122.22222222222224,8.0,40.0,1.0,0.7853981633974483,5.0,10.0,,,,,28.0,27500.0,0.15,75.0,2.15e-06,190000.0,0.32,600.0,7.75e-06,420000.0,419018.2952152523,0,981.704784747785,349.99999999999966,303.3908456431209,356434984318281.1,477835095647494.0,0.75,1201699202747.5315,1174837637446.57,1365243130421.4102,1365243130421.4128,122092708.72209862,23.23902159159239,444341116718.53125,350.0000000000002,576.7609817844241,1,25988453.86195937,25988453.86195937,-2.0372681319713593e-10,19.005511328452656,15.718912705529387,0.026664822231602013,356433176974706.7,35643317.697470665,1e-07,59757550012.889694,0.00017288464505486442,3
500.0,300.0,5.222222222222222,21.419068431419294,9.0,20.0,17.88888888888889,144.44444444444446,6.0,30.0,,,,,16.0,42500.0,0.225,120.0,2.5e-06,190000.0,0.3,450.0,7.850000000000001e-06,150000.0,148940.56177324703,0,1059.4382267529268,150.0,246.85904749834714,139914038291569.06,48742028888562.41,0.0,552711984800.8611,566777032113.866,324946859257.0827,324946859257.0827,48208972.534737006,95.48645252970775,25859232721943.562,150.0000000000001,404.5136763119692,1,177501858.8736236,177501858.8736236,-1.6763806343078613e-08,-17.4689893213872,16.692801961073894,0.036205619391910915,139912083302933.14,27982416.599043477,2e-07,28941799599.13793,0.0002205827770288127,4
600.0,300.0,9.444444444444445,70.05557692032795,1.0,20.0,20.0,255.55555555555557,1.0,10.0,15.25,300.0,10.0,20.0,4.0,27500.0,0.225,90.0,1.8e-06,195000.0,0.29,500.0,7.9e-06,180000.0,173674.38859795802,0,6325.61140204179,150.00000000000014,298.1482314694413,173882734489894.25,52200254904149.5,0.15625,576053389835.5836,583209008595.8345,348001699360.997,348001699360.99634,66393677.48729601,191.1724780548024,65865434396918.19,150.0,408.82757411203994,1,770576906.242955,770576906.242955,-2.0954757928848267e-07,-8.461310599843273,119.3285090522944,0.2057388087108524,173853713092693.3,78234170.9306609,4.5e-07,26171812102.906708,0.00017839705722411998,5
700.0,1000.0,7.333333333333334,42.23696789826278,10.0,20.0,15.77777777777778,255.55555555555557,8.0,40.0,,,,,24.0,50000.0,0.15,120.0,2.325e-06,200000.0,0.28,450.0,7.9e-06,700000.0,697533.1858947848,0,2466.8141052149485,499.9999999999993,347.9651578914423,1463763414801938.0,2949394157018936.0,18.0,4158007218929.0693,4206637881999.0967,5898788314037.864,5898788314037.88,304137300.61791915,94.54966841747904,141527419142786.25,499.99999999999903,605.4505514651521,1,598053023.3960304,598053023.3960304,-3.725290298461914e-08,42.90089327299211,12.960450273357381,0.019874604273315902,1463754814801525.5,439126444.5844036,3e-07,217904646591.43622,0.00015347694707588047,6
800.0,900.0,3.111111111111111,7.601878519797524,4.0,40.0,15.77777777777778,233.3333333333333,2.0,20.0,,,,,24.0,50000.0,0.2,120.0,2.325e-06,195000.0,0.3,400.0,7.7e-06,720000.0,719502.9258144035,0,497.0741855963909,449.9999999999998,399.34577911723915,1929921889274373.0,2442466597787053.0,-1.0,4816926388600.571,4832708870844.958,5427703550637.893,5427703550637.898,349401843.4390577,53.87437672960189,49291500690214.5,450.0000000000003,746.1255683633676,1,144389257.26615864,144389257.26615864,-3.725290298461914e-08,-38.67849455856776,2.578746576090942,0.0033398646113727793,1929920195756401.5,482480048.974499,2.5e-07,257469150434.82703,0.00013429986370058384,7
300.0,500.0,9.444444444444445,70.05557692032795,9.0,20.0,15.77777777777778,277.77777777777777,4.0,40.0,,,,,32.0,35000.0,0.175,75.0,1.8e-06,195000.0,0.3,400.0,7.9e-06,150000.0,148258.38871400864,0,1741.611285991372,250.0000000000004,149.0024594648523,42810886247217.11,115547146939472.88,-0.90625,283520420898.8558,287316641624.39966,462188587757.8922,462188587757.89075,23460502.425808765,64.66170540592142,9356445443626.344,249.99999999999986,235.338294633924,1,109514384.49102797,109514384.49102797,8.940696716308594e-08,-25.352160896291025,19.922901185644943,0.07902428854370308,42805411504071.87,14981894.001607392,3.5e-07,15508751357.04837,0.0003995588646204794,8
900.0,500.0,7.333333333333334,42.23696789826278,3.0,10.0,9.444444444444445,100.0,5.0,10.0,,,,,16.0,27500.0,0.2,75.0,2.5e-06,210000.0,0.29,400.0,7.9e-06,450000.0,449373.2891030629,0,626.7108969371149,250.00000000000009,447.62766324199663,856934498748991.5,261199968784047.62,-0.5,1894312337687.016,1914391287934.5781,1044799875136.1908,1044799875136.1902,198949378.57619455,107.52961590720365,69416897238175.375,249.99999999999994,792.470384164537,1,176660494.63907674,176660494.63907674,1.73225998878479e-07,20.271717874718888,9.012724914524489,0.010180674517955735,856933573452481.2,214233393.40756395,2.5e-07,95509964871.05989,0.00011465853739975877,9
