d,b,dia_top,area_top,n_top,c_top,dia_bot,area_bot,n_bot,c_bot,dia_side,area_side,n_side,c_side,n_circle,elastic_modulus_concrete,poisson_ratio_concrete,yield_strength_concrete,density_concrete,elastic_modulus_steel,poisson_ratio_steel,yield_strength_steel,density_steel,A_total,A_concrete,A_reinf_meshed,A_reinf_lumped,cx,cy,Ixx,Iyy,Ixy,Zxx_plus,Zxx_minus,Zyy_plus,Zyy_minus,M_cr,d_nc,I_cracked,cx_cracked,cy_cracked,is_cracked,M_ult,Mx_ult,My_ult,N_ult,d_n_ult,k_u,EI_initial,M_yield,kappa_yield,M_u_curve,kappa_u,row_id
200.0,100.0,5.222222222222222,21.419068431419294,1.0,50.0,20.0,144.44444444444446,10.0,10.0,1.0,0.7853981633974483,10.0,10.0,28.0,20000.0,0.225,90.0,2.325e-06,210000.0,0.3,500.0,7.75e-06,20000.00000088541,19038.685470365715,0,961.3145305196745,49.99999999994337,76.13753560270932,2139840443485.184,412536950839.4995,1.8486328125,17275939518.057823,28104934399.912975,8250739016.780645,8250739016.7993355,4399342.506570458,113.00816885392214,1853019937702.0923,49.99999999992263,86.99183115618878,1,68764451.02964611,68764451.02964611,7.869274713812047e-05,3.091793492200999,72.36776608160277,0.40204314489779314,2138354826694.0286,641506.4758151267,3e-07,776883164.4779866,0.0006105665284523003,0
400.0,500.0,7.333333333333334,42.23696789826278,10.0,50.0,15.77777777777778,277.77777777777777,7.0,30.0,1.0,0.7853981633974483,7.0,40.0,8.0,42500.0,0.15,120.0,1.975e-06,195000.0,0.31,400.0,7.75e-06,200000.0,197622.19039238826,0,2377.8096076117836,249.99999999999994,195.63806625145344,122353573739642.12,183664376421771.06,0.25,598710197615.3243,625407805771.1998,734657505687.0841,734657505687.0845,53195994.23248452,96.198519649224,33281136678726.25,249.99999999999974,303.8014807685953,1,282227240.507229,282227240.507229,-2.0809238776564598e-08,21.418275287388212,22.209113676842325,0.06133231762900069,122344914968019.31,30586228.79999207,2.5e-07,34094236153.890034,0.0003064531872022381,1
300.0,500.0,15.77777777777778,233.3333333333333,7.0,50.0,5.222222222222222,21.419068431419294,5.0,40.0,10.5,150.0,10.0,40.0,4.0,35000.0,0.225,60.0,1.8e-06,200000.0,0.29,450.0,7.75e-06,150000.0,145259.57134469395,0,4740.428655306299,250.00000000000043,153.1738250259367,43187559797598.84,135410302708074.19,-0.78125,294140740268.0611,281951304606.2926,541641210832.29767,541641210832.29584,20591862.47828209,74.8500734061945,8990131784330.375,250.00000000000006,225.15007317100017,1,181604953.267984,181604953.267984,-6.426125764846802e-08,-0.003119546890957281,59.35953795539743,0.2306219909604234,43174295553833.86,8634859.129911834,2e-07,18174560192.066833,0.00046796620741491467,2
1000.0,300.0,5.222222222222222,21.419068431419294,2.0,10.0,13.666666666666668,100.0,5.0,40.0,20.0,100.0,10.0,40.0,32.0,42500.0,0.15,120.0,1.8e-06,190000.0,0.28,400.0,7.8e-06,300000.0,297457.1618295147,0,2542.838170485034,150.00000000000048,498.07287593874287,1096980275741745.5,99043287923115.75,-2.375,2185536949798.0464,2202449337708.286,660288586154.1072,660288586154.1029,187336136.81331614,173.26096362823108,139358588674679.75,149.9999999999998,826.7390849786699,1,559900697.3875,559900697.3875,1.3504177331924438e-08,13.159060368219798,38.43890572362988,0.04032758075029938,1096976482191548.4,383941768.65322036,3.5e-07,108344820721.4872,0.0001026792581090867,3
600.0,900.0,13.666666666666668,188.88888888888889,9.0,10.0,5.222222222222222,21.419068431419294,1.0,40.0,20.0,150.0,5.0,40.0,20.0,50000.0,0.225,90.0,2.325e-06,195000.0,0.29,400.0,7.7e-06,540000.0,536778.5809004045,0,3221.419099595415,450.0000000000006,302.61420074042115,833356433564451.5,1874000864654762.0,-3.5,2802273799351.9336,2753857656135.8887,4164446365899.477,4164446365899.4653,172427558.39658707,52.47434021289802,24404172466723.375,449.9999999999996,547.5257923842657,1,175318586.3911496,175318586.3911496,2.2351741790771484e-07,67.89177226519678,14.150165916113316,0.025386523118628525,833347951389540.0,166669590.34971255,2e-07,141473069919.48746,0.0001761048492278714,4
100.0,100.0,15.77777777777778,144.44444444444446,4.0,40.0,7.333333333333334,42.23696789826278,10.0,20.0,5.75,25.967226777328133,5.0,20.0,12.0,50000.0,0.175,90.0,2.5e-06,195000.0,0.3,500.0,7.8e-06,10000.000004230918,8831.936824691044,0,1168.063179539871,49.999999998395346,47.51497527640638,458372668751.81177,479063284325.4221,1128914.1003417969,8733399120.335354,9646909549.786028,9581265686.20095,9581265686.815935,604022.8898672764,41.19489318945552,235231269717.823,49.99999999752346,58.80510694691527,1,13879528.349456849,13879528.3492301,79.33713746332796,-14.778725015922191,42.688379926856875,0.5559769747648329,456869490353.3367,39450681.92669277,8.635e-05,722493405.2469897,0.0017883720114176059,5
900.0,800.0,17.88888888888889,100.0,10.0,40.0,1.0,0.7853981633974483,9.0,20.0,20.0,100.0,10.0,20.0,20.0,27500.0,0.175,90.0,2.15e-06,200000.0,0.29,550.0,7.7e-06,720000.0,716992.9313908925,0,3007.0686091077228,399.9999999999993,453.137585137442,1380571171596942.5,1112983789886289.5,11.5,3089477041880.0303,3046693138858.0337,2782459474715.719,2782459474715.7285,346841627.41436535,109.71409909629472,80247821681627.25,400.00000000000085,790.2859917824026,1,514088215.25859034,514088215.25859034,3.0174851417541504e-07,-44.02648546051205,29.303840888937145,0.033318750300099086,1380566396222694.0,138056639.6222694,1e-07,155295960084.66696,0.00011648975122864854,6
600.0,400.0,3.111111111111111,7.601878519797524,9.0,20.0,17.88888888888889,233.3333333333333,4.0,20.0,,,,,8.0,42500.0,0.175,120.0,2.5e-06,200000.0,0.3,500.0,7.8e-06,240000.0,238998.24973728362,0,1001.7502627164872,200.00000000000003,296.44279378979274,317507375277341.25,138535269310499.75,0.25,1045955651131.7797,1071057829466.0297,692676346552.4989,692676346552.4987,91102134.62825964,101.09352174947534,47154254117482.0,200.00000000000006,498.9064664429223,1,263851737.3053084,263851737.3053084,-3.725290298461914e-09,-19.44665063600405,14.236197603609908,0.024929619309169704,317503900590162.5,79375975.20280789,2.5e-07,54664249267.06374,0.00018004905380862688,7
100.0,400.0,7.333333333333334,42.23696789826278,9.0,30.0,15.77777777777778,100.0,3.0,40.0,15.25,200.0,1.0,10.0,24.0,50000.0,0.25,105.0,2.325e-06,210000.0,0.29,500.0,7.75e-06,40000.00000055495,38991.07028946426,0,1008.9297110907057,199.99999999999994,50.60583813734252,1686823200391.4697,30357616291869.03,-0.0390625,34150254539.833107,33332581031.72778,151788081459.34512,151788081459.34518,2254278.2904475243,21.024821650154504,167723769326.37598,199.99999999999994,78.97517141448249,1,17354129.029735856,17354129.029735856,1.4901161193847656e-08,15.157750646627392,16.827914573004033,0.31434046326062076,,,,,,8
900.0,900.0,13.666666666666668,100.0,1.0,20.0,11.555555555555555,104.87489549761482,9.0,40.0,,,,,12.0,20000.0,0.25,105.0,2.325e-06,190000.0,0.32,600.0,7.850000000000001e-06,810000.0,808956.1259636137,0,1043.8740363862873,449.99999999999994,446.4788741369267,1122560839471498.0,1104425735852191.5,7.5,2475211793795.0713,2514252979251.2188,2454279413004.8696,2454279413004.87,425096537.11064893,120.20723097246,107193985489552.5,450.00000000000006,779.7927690364781,1,482803933.9961936,482803933.9961936,7.078051567077637e-08,33.99603522678808,9.285958709248835,0.010870659259807887,1122559192169746.4,336767757.42025554,3e-07,129098867412.46855,0.00011819992725265194,9
